ts,px,py,depth_m,X,Y,Z,relX,relY,relZ,started
1754982854.8727725,427,203,0.33000001311302185,0.08774235844612122,-0.036722488701343536,0.33000001311302185,0.006092160940170288,-0.0019983984529972076,-0.0015000104904174805,1
1754982854.9052098,434,203,0.32725000381469727,0.0919950008392334,-0.036416467279195786,0.32725000381469727,0.01034480333328247,-0.0016923770308494568,-0.004250019788742065,1
1754982854.9380069,440,202,0.32600000500679016,0.09589913487434387,-0.03698716685175896,0.32600000500679016,0.014248937368392944,-0.002263076603412628,-0.00550001859664917,1
1754982854.9697883,445,205,0.32625001668930054,0.0995216891169548,-0.0348845012485981,0.32625001668930054,0.017871491611003876,-0.00016041100025177002,-0.005250006914138794,1
1754982855.0015635,447,208,0.32475000619888306,0.1004771813750267,-0.032602883875370026,0.32475000619888306,0.018826983869075775,0.002121206372976303,-0.006750017404556274,1
1754982855.037606,449,210,0.32350000739097595,0.1014980673789978,-0.031068678945302963,0.32350000739097595,0.019847869873046875,0.0036554113030433655,-0.008000016212463379,1
1754982855.0772223,450,216,0.32375001907348633,0.1022808700799942,-0.02686328999698162,0.32375001907348633,0.020630672574043274,0.007860800251364708,-0.007750004529953003,1
1754982855.1030254,450,216,0.32450002431869507,0.10251781344413757,-0.026925522834062576,0.32450002431869507,0.020867615938186646,0.0077985674142837524,-0.006999999284744263,1
1754982855.134773,447,217,0.32475000619888306,0.1004771813750267,-0.02623918652534485,0.32475000619888306,0.018826983869075775,0.00848490372300148,-0.006750017404556274,1
1754982855.1664293,443,221,0.3252500295639038,0.09780139476060867,-0.02344692498445511,0.3252500295639038,0.016151197254657745,0.01127716526389122,-0.0062499940395355225,1
1754982855.2120624,440,222,0.3267500102519989,0.09611976891756058,-0.022843625396490097,0.3267500102519989,0.01446957141160965,0.011880464851856232,-0.00475001335144043,1
1754982855.242915,437,225,0.3265000283718109,0.09391520172357559,-0.02069348841905594,0.3265000283718109,0.012265004217624664,0.01403060182929039,-0.004999995231628418,1
1754982855.2716963,433,228,0.32600000500679016,0.09093435108661652,-0.018532399088144302,0.32600000500679016,0.009284153580665588,0.016191691160202026,-0.00550001859664917,1
1754982855.3029609,431,231,0.3255000114440918,0.08937855064868927,-0.016377847641706467,0.3255000114440918,0.007728353142738342,0.018346242606639862,-0.006000012159347534,1
1754982855.335239,427,235,0.32475000619888306,0.08634645491838455,-0.01351180113852024,0.32475000619888306,0.004696257412433624,0.021212289109826088,-0.006750017404556274,1
1754982855.3688517,422,234,0.3242500126361847,0.08268627524375916,-0.014196986332535744,0.3242500126361847,0.0010360777378082275,0.020527103915810585,-0.007250010967254639,1
1754982855.3985786,416,235,0.3252500295639038,0.07869554311037064,-0.013532605022192001,0.3252500295639038,-0.0029546543955802917,0.021191485226154327,-0.0062499940395355225,1
1754982855.4450471,407,237,0.32600000500679016,0.07249370217323303,-0.012144212611019611,0.32600000500679016,-0.009156495332717896,0.022579877637326717,-0.00550001859664917,1
1754982855.5033967,395,238,0.32725000381469727,0.06422796100378036,-0.011478256434202194,0.32725000381469727,-0.017422236502170563,0.023245833814144135,-0.004250019788742065,1
1754982855.5211365,382,238,0.33000001311302185,0.05543423816561699,-0.011574712581932545,0.33000001311302185,-0.02621595934033394,0.023149377666413784,-0.0015000104904174805,1
1754982855.5349555,367,235,0.3305000066757202,0.044732533395290375,-0.01375104021281004,0.3305000066757202,-0.03691766411066055,0.02097305003553629,-0.0010000169277191162,1
1754982855.5727813,353,234,0.3332500159740448,0.034954335540533066,-0.014591043815016747,0.3332500159740448,-0.04669586196541786,0.020133046433329582,0.0017499923706054688,1
1754982855.60369,339,234,0.33400002121925354,0.024859750643372536,-0.014623882248997688,0.33400002121925354,-0.05679044686257839,0.02010020799934864,0.002499997615814209,1
1754982855.6356573,323,234,0.3362500071525574,0.013322320766746998,-0.014722395688295364,0.3362500071525574,-0.06832787673920393,0.020001694560050964,0.004749983549118042,1
1754982855.6672485,307,235,0.3387500047683716,0.001629450125619769,-0.014094295911490917,0.3387500047683716,-0.08002074738033116,0.02062979433685541,0.007249981164932251,1
1754982855.707971,291,238,0.5700000524520874,-0.017099954187870026,-0.019992686808109283,0.5700000524520874,-0.09875015169382095,0.014731403440237045,0.23850002884864807,1
1754982855.7311773,274,238,0.5677500367164612,-0.03803110122680664,-0.019913768395781517,0.5677500367164612,-0.11968129873275757,0.014810321852564812,0.23625001311302185,1
1754982855.7631323,256,239,0.3462500274181366,-0.03675340488553047,-0.011390792205929756,0.3462500274181366,-0.1184036023914814,0.023333298042416573,0.014750003814697266,1
1754982855.7948694,240,239,0.34950003027915955,-0.049264512956142426,-0.011497708968818188,0.34950003027915955,-0.13091471046209335,0.02322638127952814,0.018000006675720215,1
1754982855.8269522,224,237,0.3525000214576721,-0.061957947909832,-0.013131395913660526,0.3525000214576721,-0.14360814541578293,0.021592694334685802,0.020999997854232788,1
1754982855.8742492,210,235,0.35600000619888306,-0.07341647893190384,-0.014812012203037739,0.35600000619888306,-0.15506667643785477,0.01991207804530859,0.024499982595443726,1
1754982855.90614,196,231,0.35875001549720764,-0.08491070568561554,-0.01805085316300392,0.35875001549720764,-0.16656090319156647,0.016673237085342407,0.02724999189376831,1
1754982855.9382586,185,231,0.5640000104904175,-0.1469879001379013,-0.028378205373883247,0.5640000104904175,-0.22863809764385223,0.006345884874463081,0.23249998688697815,1
1754982855.971731,174,229,0.36250001192092896,-0.1031489297747612,-0.019818076863884926,0.36250001192092896,-0.18479912728071213,0.014906013384461403,0.030999988317489624,1
1754982856.0017796,167,228,0.5635000467300415,-0.16892503201961517,-0.0320337675511837,0.5635000467300415,-0.2505752295255661,0.002690322697162628,0.23200002312660217,1
1754982856.0333455,159,227,0.36525002121925354,-0.11585117876529694,-0.021558936685323715,0.36525002121925354,-0.19750137627124786,0.013165153563022614,0.03374999761581421,1
1754982856.0651963,153,226,0.3657500147819519,-0.1207842007279396,-0.022384796291589737,0.3657500147819519,-0.20243439823389053,0.012339293956756592,0.03424999117851257,1
1754982856.135902,149,224,0.36525002121925354,-0.12379767745733261,-0.023944709450006485,0.36525002121925354,-0.20544787496328354,0.010779380798339844,0.03374999761581421,1
1754982856.167775,144,226,0.36550000309944153,-0.12785837054252625,-0.022369494661688805,0.36550000309944153,-0.20950856804847717,0.012354595586657524,0.0339999794960022,1
1754982856.1812494,142,226,0.3645000159740448,-0.12909460067749023,-0.022308293730020523,0.3645000159740448,-0.21074479818344116,0.012415796518325806,0.03299999237060547,1
1754982856.2014773,143,228,0.36350002884864807,-0.1279495805501938,-0.020664196461439133,0.36350002884864807,-0.20959977805614471,0.014059893786907196,0.03200000524520874,1
1754982856.2330892,143,229,0.3632500171661377,-0.12786157429218292,-0.019859081134200096,0.3632500171661377,-0.20951177179813385,0.014865009114146233,0.031749993562698364,1
1754982856.2650812,146,231,0.3630000054836273,-0.12540431320667267,-0.01826469600200653,0.3630000054836273,-0.2070545107126236,0.016459394246339798,0.03149998188018799,1
1754982856.2971282,151,232,0.36250001192092896,-0.12128826230764389,-0.01745026744902134,0.36250001192092896,-0.20293845981359482,0.01727382279932499,0.030999988317489624,1
1754982856.3312788,156,234,0.3620000183582306,-0.11718307435512543,-0.01584983617067337,0.3620000183582306,-0.19883327186107635,0.01887425407767296,0.03049999475479126,1
1754982856.3611095,163,238,0.36000001430511475,-0.11105305701494217,-0.012626959010958672,0.36000001430511475,-0.1927032545208931,0.022097131237387657,0.028499990701675415,1
1754982856.4714434,172,240,0.359250009059906,-0.10378733277320862,-0.011036265641450882,0.359250009059906,-0.18543753027915955,0.023687824606895447,0.027749985456466675,1
1754982856.503499,196,247,0.3540000021457672,-0.08378645032644272,-0.0054796431213617325,0.3540000021457672,-0.16543664783239365,0.029244447126984596,0.02249997854232788,1
