ts,px,py,depth_m,X,Y,Z,relX,relY,relZ,started
1755071142.0075135,183,157,0.3540000021457672,-0.09379870444536209,-0.07484831660985947,0.3540000021457672,0.15218094736337662,-0.02517937496304512,-0.2147500216960907,1
1755071142.0308669,196,162,0.3565000295639038,-0.08437816798686981,-0.07149587571620941,0.3565000295639038,0.1616014838218689,-0.021826934069395065,-0.2122499942779541,1
1755071142.0629034,205,165,0.3605000078678131,-0.07826606184244156,-0.06994332373142242,0.3605000078678131,0.16771358996629715,-0.020274382084608078,-0.2082500159740448,1
1755071142.094311,215,171,0.36125001311302185,-0.07056942582130432,-0.06536954641342163,0.36125001311302185,0.1754102259874344,-0.015700604766607285,-0.20750001072883606,1
1755071142.1274798,224,178,0.36350002884864807,-0.06389138847589493,-0.06023656576871872,0.36350002884864807,0.18208826333284378,-0.010567624121904373,-0.20524999499320984,1
1755071142.1631186,230,184,0.36625000834465027,-0.059593793004751205,-0.055907659232616425,0.36625000834465027,0.1863858588039875,-0.006238717585802078,-0.20250001549720764,1
1755071142.1931393,235,190,0.36925002932548523,-0.05606517568230629,-0.05154180899262428,0.36925002932548523,0.18991447612643242,-0.0018728673458099365,-0.19949999451637268,1
1755071142.2277408,238,190,0.3720000088214874,-0.05405471846461296,-0.0519256666302681,0.3720000088214874,0.19192493334412575,-0.0022567249834537506,-0.19675001502037048,1
1755071142.260935,241,189,0.37325000762939453,-0.051800187677145004,-0.05291282385587692,0.37325000762939453,0.1941794641315937,-0.0032438822090625763,-0.19550001621246338,1
1755071142.29344,244,186,0.3735000193119049,-0.04939708858728409,-0.05538792908191681,0.3735000193119049,0.19658256322145462,-0.005718987435102463,-0.195250004529953,1
1755071142.3283336,247,183,0.3735000193119049,-0.0469592921435833,-0.05782758817076683,0.3735000193119049,0.1990203596651554,-0.008158646523952484,-0.195250004529953,1
1755071142.360754,240,192,0.36625000834465027,-0.05162553861737251,-0.04952818155288696,0.36625000834465027,0.1943541131913662,0.00014076009392738342,-0.20250001549720764,1
1755071142.395927,248,189,0.36925002932548523,-0.0456216037273407,-0.05234577879309654,0.36925002932548523,0.200358048081398,-0.002676837146282196,-0.19949999451637268,1
1755071142.4281588,259,188,0.37400001287460327,-0.03725792467594147,-0.053833454847335815,0.37400001287460327,0.20872172713279724,-0.004164513200521469,-0.19475001096725464,1
1755071142.4611194,234,225,0.5700000524520874,-0.0877862200140953,-0.036126457154750824,0.5700000524520874,0.1581934317946434,0.013542484492063522,0.0012500286102294922,1
1755071142.4964373,261,194,0.3720000088214874,-0.03544001281261444,-0.04868584871292114,0.3720000088214874,0.21053963899612427,0.0009830929338932037,-0.19675001502037048,1
1755071142.5278213,266,198,0.3725000321865082,-0.0314355343580246,-0.04550711810588837,0.3725000321865082,0.2145441174507141,0.00416182354092598,-0.19624999165534973,1
1755071142.5608275,270,201,0.3737500309944153,-0.028288455680012703,-0.04321853071451187,0.3737500309944153,0.217691196128726,0.006450410932302475,-0.19499999284744263,1
1755071142.592774,271,204,0.37325000762939453,-0.027438554912805557,-0.04072268679738045,0.37325000762939453,0.21854109689593315,0.008946254849433899,-0.19550001621246338,1
1755071142.6262205,272,206,0.37175002694129944,-0.026519497856497765,-0.03894020989537239,0.37175002694129944,0.21946015395224094,0.010728731751441956,-0.19699999690055847,1
1755071142.6616673,274,207,0.37175002694129944,-0.024901915341615677,-0.03813080117106438,0.37175002694129944,0.22107773646712303,0.01153814047574997,-0.19699999690055847,1
1755071142.694635,276,206,0.37175002694129944,-0.02328433468937874,-0.03894020989537239,0.37175002694129944,0.22269531711935997,0.010728731751441956,-0.19699999690055847,1
1755071142.729212,278,205,0.3720000088214874,-0.021681321784853935,-0.03977635130286217,0.3720000088214874,0.22429833002388477,0.009892590343952179,-0.19675001502037048,1
1755071142.7602766,280,203,0.37575000524520874,-0.020264895632863045,-0.04181356355547905,0.37575000524520874,0.22571475617587566,0.007855378091335297,-0.19300001859664917,1
1755071142.794095,279,201,0.37450000643730164,-0.021012255921959877,-0.043305255472660065,0.37450000643730164,0.22496739588677883,0.006363686174154282,-0.19425001740455627,1
1755071142.8261755,278,200,0.374750018119812,-0.02184160053730011,-0.044150106608867645,0.374750018119812,0.2241380512714386,0.005518835037946701,-0.1940000057220459,1
1755071142.8610518,273,207,0.3722500205039978,-0.02574528567492962,-0.0381820872426033,0.3722500205039978,0.2202343661338091,0.011486854404211044,-0.1965000033378601,1
1755071142.8934908,168,349,0.3160000145435333,-0.09404241293668747,0.06528719514608383,0.3160000145435333,0.15193723887205124,0.11495613679289818,-0.2527500092983246,1
1755071142.9258935,277,197,0.374750018119812,-0.022656919434666634,-0.046597931534051895,0.374750018119812,0.22332273237407207,0.003071010112762451,-0.1940000057220459,1
1755071142.9617593,195,305,0.34950003027915955,-0.08348175883293152,0.038725994527339935,0.34950003027915955,0.1624978929758072,0.08839493617415428,-0.21924999356269836,1
1755071142.9925778,270,205,0.3737500309944153,-0.028288455680012703,-0.03996347263455391,0.3737500309944153,0.217691196128726,0.009705469012260437,-0.19499999284744263,1
1755071143.0274124,240,252,0.5707499980926514,-0.08045126497745514,-0.0026213033124804497,0.5707499980926514,0.16552838683128357,0.0470476383343339,0.001999974250793457,1
1755071143.0641294,266,209,0.37175002694129944,-0.03137224167585373,-0.03651198372244835,0.37175002694129944,0.21460741013288498,0.013156957924365997,-0.19699999690055847,1
1755071143.095946,167,320,0.3152500092983246,-0.09450507909059525,0.04522684961557388,0.3152500092983246,0.15147457271814346,0.09489579126238823,-0.2535000145435333,1
1755071143.1319768,269,206,0.3737500309944153,-0.029101599007844925,-0.03914970904588699,0.3737500309944153,0.21687805280089378,0.010519232600927353,-0.19499999284744263,1
1755071143.1635675,146,347,0.3112500011920929,-0.10752642899751663,0.06295044720172882,0.3112500011920929,0.13845322281122208,0.11261938884854317,-0.257500022649765,1
1755071143.1931376,266,205,0.3762500286102295,-0.031752001494169235,-0.04023078829050064,0.3762500286102295,0.21422765031456947,0.009438153356313705,-0.19249999523162842,1
1755071143.2264013,128,346,0.30775001645088196,-0.1183692142367363,0.06157251074910164,0.30775001645088196,0.1276104375720024,0.11124145239591599,-0.26100000739097595,1
1755071143.2599366,259,203,0.37825003266334534,-0.03768131136894226,-0.04209176450967789,0.37825003266334534,0.20829834043979645,0.007577177137136459,-0.19049999117851257,1
1755071143.2923622,133,322,0.31025001406669617,-0.11595582962036133,0.045860543847084045,0.31025001406669617,0.13002382218837738,0.09552948549389839,-0.25850000977516174,1
1755071143.326589,254,201,0.3775000274181366,-0.04171309992671013,-0.043652161955833435,0.3775000274181366,0.20426655188202858,0.006016779690980911,-0.1912499964237213,1
1755071143.3595045,112,331,0.30650001764297485,-0.1285577267408371,0.05131230130791664,0.30650001764297485,0.11742192506790161,0.10098124295473099,-0.26225000619888306,1
1755071143.3961067,248,197,0.3800000250339508,-0.04694978520274162,-0.047250740230083466,0.3800000250339508,0.19902986660599709,0.0024182014167308807,-0.1887499988079071,1
1755071143.4275265,111,325,0.3087500035762787,-0.13017317652702332,0.047655533999204636,0.3087500035762787,0.1158064752817154,0.09732447564601898,-0.2600000202655792,1
1755071143.4599876,243,191,0.3815000057220459,-0.05128512904047966,-0.05242108553647995,0.3815000057220459,0.19469452276825905,-0.0027521438896656036,-0.187250018119812,1
1755071143.497564,192,221,0.5692500472068787,-0.13968679308891296,-0.04103662446141243,0.5692500472068787,0.10629285871982574,0.008632317185401917,0.000500023365020752,1
1755071143.5264847,224,193,0.36650002002716064,-0.06441868841648102,-0.04876400902867317,0.36650002002716064,0.1815609633922577,0.0009049326181411743,-0.20225000381469727,1
1755071143.560114,220,205,0.374750018119812,-0.06913003325462341,-0.04007039964199066,0.374750018119812,0.1768496185541153,0.009598542004823685,-0.1940000057220459,1
1755071143.5937455,229,193,0.3660000264644623,-0.060349397361278534,-0.04869748651981354,0.3660000264644623,0.18563025444746017,0.0009714551270008087,-0.20274999737739563,1
1755071143.626691,229,190,0.3645000159740448,-0.060102060437202454,-0.05087877810001373,0.3645000159740448,0.18587759137153625,-0.0012098364531993866,-0.2042500078678131,1
1755071143.6648152,244,189,0.37175002694129944,-0.049165647476911545,-0.05270018428564072,0.37175002694129944,0.19681400433182716,-0.0030312426388263702,-0.19699999690055847,1
1755071143.6927533,166,248,0.5700000524520874,-0.17211370170116425,-0.007582095917314291,0.5700000524520874,0.07386595010757446,0.042086845729500055,0.0012500286102294922,1
1755071143.7264104,238,194,0.359000027179718,-0.05216570943593979,-0.046984463930130005,0.359000027179718,0.19381394237279892,0.0026844777166843414,-0.2097499966621399,1
