ts,px,py,depth_m,X,Y,Z,relX,relY,relZ,started
1754983059.3554018,297,283,0.33400002121925354,-0.0056600067764520645,0.02100975625216961,0.33400002121925354,-1.6946345567703247e-05,0.0007879436016082764,0.0010000169277191162,1
1754983059.3942268,297,283,0.3345000147819519,-0.005668479949235916,0.021041207015514374,0.3345000147819519,-2.541951835155487e-05,0.0008193943649530411,0.0015000104904174805,1
1754983059.4238174,295,284,0.3332500159740448,-0.007097355555742979,0.02168816328048706,0.3332500159740448,-0.0014542951248586178,0.0014663506299257278,0.000250011682510376,1
1754983059.4537704,295,285,0.33375000953674316,-0.007108003832399845,0.02244737558066845,0.33375000953674316,-0.0014649434015154839,0.0022255629301071167,0.0007500052452087402,1
1754983059.4911325,295,283,0.33425000309944153,-0.0071186525747179985,0.021025480702519417,0.33425000309944153,-0.0014755921438336372,0.0008036680519580841,0.0012499988079071045,1
1754983059.52127,294,285,0.3345000147819519,-0.007851725444197655,0.022497819736599922,0.3345000147819519,-0.0022086650133132935,0.0022760070860385895,0.0015000104904174805,1
1754983059.5565712,294,285,0.335750013589859,-0.007881066761910915,0.02258189208805561,0.335750013589859,-0.002238006331026554,0.002360079437494278,0.002750009298324585,1
1754983059.5896528,293,285,0.3362500071525574,-0.008624359034001827,0.022615520283579826,0.3362500071525574,-0.002981298603117466,0.0023937076330184937,0.0032500028610229492,1
1754983059.6229842,293,285,0.3360000252723694,-0.008617947809398174,0.022598708048462868,0.3360000252723694,-0.002974887378513813,0.002376895397901535,0.003000020980834961,1
1754983059.6555161,292,285,0.33525002002716064,-0.009328091517090797,0.022548263892531395,0.33525002002716064,-0.003685031086206436,0.0023264512419700623,0.0022500157356262207,1
1754983059.6913676,292,284,0.33550000190734863,-0.0093350475654006,0.021834593266248703,0.33550000190734863,-0.003691987134516239,0.0016127806156873703,0.002499997615814209,1
1754983059.7208548,291,286,0.33550000190734863,-0.010064971633255482,0.023295560851693153,0.33550000190734863,-0.0044219112023711205,0.0030737482011318207,0.002499997615814209,1
1754983059.7539637,292,287,0.33500000834465027,-0.009321135468780994,0.023990238085389137,0.33500000834465027,-0.003678075037896633,0.0037684254348278046,0.0020000040531158447,1
1754983059.7904606,292,287,0.3347500264644623,-0.009314180351793766,0.02397233620285988,0.3347500264644623,-0.0036711199209094048,0.003750523552298546,0.0017500221729278564,1
