ts,px,py,depth_m,X,Y,Z,relX,relY,relZ,started
1754983337.1593099,294,280,0.28675001859664917,-0.006730888970196247,0.016164548695087433,0.28675001859664917,0.1926662577316165,0.04694407433271408,-0.2762500047683716,1
1754983337.2229025,274,278,0.28700000047683716,-0.019224880263209343,0.01492887269705534,0.28700000047683716,0.1801722664386034,0.04570839833468199,-0.2760000228881836,1
1754983337.2386405,262,273,0.2850000262260437,-0.02653157152235508,0.011722192168235779,0.2850000262260437,0.17286557517945766,0.04250171780586243,-0.27799999713897705,1
1754983337.2925482,255,271,0.2835000157356262,-0.03070947155356407,0.01042596809566021,0.2835000157356262,0.16868767514824867,0.04120549373328686,-0.27950000762939453,1
1754983337.3553433,246,267,0.28050002455711365,-0.035876885056495667,0.00787271372973919,0.28050002455711365,0.16352026164531708,0.03865223936736584,-0.2824999988079071,1
1754983337.3787549,236,262,0.27800002694129944,-0.0416053831577301,0.004776104353368282,0.27800002694129944,0.15779176354408264,0.03555562999099493,-0.2849999964237213,1
1754983337.387104,226,257,0.27400001883506775,-0.046967972069978714,0.0017244870541617274,0.27400001883506775,0.15242917463183403,0.032504012691788375,-0.289000004529953,1
1754983337.4190068,217,254,0.2720000147819519,-0.0519510880112648,-6.477457645814866e-05,0.2720000147819519,0.14744605869054794,0.0307147510611685,-0.29100000858306885,1
1754983337.454039,208,253,0.2680000066757202,-0.05643472075462341,-0.00064733752515167,0.2680000066757202,0.14296242594718933,0.030132188112474978,-0.29500001668930054,1
1754983337.48816,203,250,0.26375001668930054,-0.05840888246893883,-0.0023598577827215195,0.26375001668930054,0.14098826423287392,0.02841966785490513,-0.2992500066757202,1
1754983337.5129285,200,251,0.257500022649765,-0.05870546028017998,-0.0017432832391932607,0.257500022649765,0.14069168642163277,0.029036242398433387,-0.30550000071525574,1
1754983337.545878,196,249,0.25175002217292786,-0.05958542600274086,-0.0028006245847791433,0.25175002217292786,0.13981172069907188,0.027978901052847505,-0.3112500011920929,1
1754983337.5786326,196,248,0.24550001323223114,-0.05810614302754402,-0.0032656218390911818,0.24550001323223114,0.14129100367426872,0.027513903798535466,-0.3175000101327896,1
1754983337.608738,198,244,0.23800000548362732,-0.05529540032148361,-0.005238643381744623,0.23800000548362732,0.14410174638032913,0.025540882255882025,-0.32500001788139343,1
1754983337.6563768,200,242,0.23100000619888306,-0.05266392603516579,-0.006090477108955383,0.23100000619888306,0.14673322066664696,0.024689048528671265,-0.3320000171661377,1
1754983337.6786559,204,237,0.22500000894069672,-0.0493379645049572,-0.008381742052733898,0.22500000894069672,0.15005918219685555,0.02239778358489275,-0.33800001442432404,1
1754983337.720385,213,231,0.21850000321865082,-0.043634265661239624,-0.010994038544595242,0.21850000321865082,0.15576288104057312,0.019785487093031406,-0.34450002014636993,1
1754983337.7524402,219,226,0.2135000079870224,-0.03984878584742546,-0.013066723011434078,0.2135000079870224,0.15954836085438728,0.01771280262619257,-0.34950001537799835,1
