ts,px,py,depth_m,X,Y,Z,relX,relY,relZ,started
1754987860.1482177,238,144,0.3995000123977661,-0.05805069953203201,-0.09577643871307373,0.3995000123977661,-0.0007975995540618896,0.00011986494064331055,-0.0004999935626983643,1
1754987860.1635327,239,143,0.4007500112056732,-0.0573604479432106,-0.09694866091012955,0.4007500112056732,-0.00010734796524047852,-0.001052357256412506,0.0007500052452087402,1
1754987860.213122,238,144,0.3995000123977661,-0.05805069953203201,-0.09577643871307373,0.3995000123977661,-0.0007975995540618896,0.00011986494064331055,-0.0004999935626983643,1
1754987860.2451003,238,145,0.3997500240802765,-0.058087024837732315,-0.09496600180864334,0.3997500240802765,-0.0008339248597621918,0.0009303018450737,-0.0002499818801879883,1
1754987860.2773654,238,146,0.40050002932548523,-0.05819600820541382,-0.0942721739411354,0.40050002932548523,-0.0009429082274436951,0.0016241297125816345,0.000500023365020752,1
1754987860.299732,237,147,0.40050002932548523,-0.05906734988093376,-0.09340016543865204,0.40050002932548523,-0.0018142499029636383,0.0024961382150650024,0.000500023365020752,1
1754987860.3408177,236,148,0.4010000228881836,-0.06001351773738861,-0.09264367073774338,0.4010000228881836,-0.0027604177594184875,0.0032526329159736633,0.0010000169277191162,1
1754987860.3784869,236,149,0.4000000059604645,-0.0598638541996479,-0.09154171496629715,0.4000000059604645,-0.00261075422167778,0.004354588687419891,0.0,1
1754987860.4117644,236,149,0.4007500112056732,-0.05997610092163086,-0.09171335399150848,0.4007500112056732,-0.002723000943660736,0.004182949662208557,0.0007500052452087402,1
1754987860.441994,235,148,0.4020000100135803,-0.06103777885437012,-0.09287469834089279,0.4020000100135803,-0.003784678876399994,0.0030216053128242493,0.0020000040531158447,1
1754987860.4742787,234,146,0.4010000228881836,-0.0617583729326725,-0.09438986331224442,0.4010000228881836,-0.004505272954702377,0.0015064403414726257,0.0010000169277191162,1
1754987860.506092,233,147,0.4012500047683716,-0.06266984343528748,-0.09357506781816483,0.4012500047683716,-0.005416743457317352,0.0023212358355522156,0.0012499988079071045,1
1754987860.5378554,230,151,0.40175002813339233,-0.0653701201081276,-0.0901927575469017,0.40175002813339233,-0.00811702013015747,0.005703546106815338,0.0017500221729278564,1
1754987860.573973,227,153,0.3987500071525574,-0.06748457252979279,-0.0877828598022461,0.3987500071525574,-0.010231472551822662,0.008113443851470947,-0.0012499988079071045,1
1754987860.6016593,221,157,0.39775002002716064,-0.07250748574733734,-0.08409863710403442,0.39775002002716064,-0.015254385769367218,0.011797666549682617,-0.002249985933303833,1
1754987860.6336024,214,160,0.39525002241134644,-0.07807117700576782,-0.0809883177280426,0.39525002241134644,-0.0208180770277977,0.014907985925674438,-0.004749983549118042,1
1754987860.669549,204,163,0.39350003004074097,-0.08628661930561066,-0.07805943489074707,0.39350003004074097,-0.029033519327640533,0.01783686876296997,-0.006499975919723511,1
1754987860.6945775,193,167,0.39125001430511475,-0.09515661001205444,-0.07420562952756882,0.39125001430511475,-0.03790351003408432,0.021690674126148224,-0.008749991655349731,1
1754987860.7288687,183,176,0.38850000500679016,-0.10294010490179062,-0.06607113778591156,0.38850000500679016,-0.045687004923820496,0.02982516586780548,-0.011500000953674316,1
1754987860.7607172,174,185,0.3865000307559967,-0.1099781021475792,-0.05815728381276131,0.3865000307559967,-0.05272500216960907,0.037739019840955734,-0.013499975204467773,1
1754987860.810196,162,193,0.38225001096725464,-0.11874838918447495,-0.05085959658026695,0.38225001096725464,-0.06149528920650482,0.04503670707345009,-0.01774999499320984,1
1754987860.8619561,152,199,0.3800000250339508,-0.12631681561470032,-0.04559599608182907,0.3800000250339508,-0.0690637156367302,0.05030030757188797,-0.019999980926513672,1
1754987860.8773367,146,204,0.3802500069141388,-0.1313636153936386,-0.041486404836177826,0.3802500069141388,-0.07411051541566849,0.054409898817539215,-0.019749999046325684,1
1754987860.9083397,142,212,0.3817500174045563,-0.135204017162323,-0.035000596195459366,0.3817500174045563,-0.07795091718435287,0.060895707458257675,-0.018249988555908203,1
1754987860.9437952,139,213,0.3785000145435333,-0.13652339577674866,-0.03387851640582085,0.3785000145435333,-0.07927029579877853,0.062017787247896194,-0.021499991416931152,1
1754987860.9661162,136,222,0.3772500157356262,-0.1385347843170166,-0.02637416310608387,0.3772500157356262,-0.08128168433904648,0.06952214054763317,-0.022749990224838257,1
1754987861.0090983,128,228,0.3722500205039978,-0.14317771792411804,-0.02116161398589611,0.3722500205039978,-0.08592461794614792,0.07473468966782093,-0.027749985456466675,1
1754987861.0433297,126,234,0.3725000321865082,-0.14489471912384033,-0.016309568658471107,0.3725000321865082,-0.08764161914587021,0.07958673499524593,-0.0274999737739563,1
1754987861.0718942,125,238,0.3710000216960907,-0.14511840045452118,-0.013012783601880074,0.3710000216960907,-0.08786530047655106,0.08288352005183697,-0.02899998426437378,1
1754987861.093288,122,242,0.3695000112056732,-0.1469433605670929,-0.009742126800119877,0.3695000112056732,-0.08969026058912277,0.08615417685359716,-0.03049999475479126,1
1754987861.127843,120,245,0.3697500228881836,-0.14865165948867798,-0.007333551999181509,0.3697500228881836,-0.09139855951070786,0.08856275165453553,-0.030249983072280884,1
1754987861.1728075,114,248,0.3675000071525574,-0.15254434943199158,-0.00488845631480217,0.3675000071525574,-0.09529124945402145,0.09100784733891487,-0.032499998807907104,1
